document_id,text,meta,created_at,updated_at,annotations_approved_by_id,project_id
1066,And as P.L.,{},2020-05-20 21:14:14.014218+00,2020-05-20 21:14:14.014235+00,,15
1067,"14-28(b) speaks to repeal to the extent of inconsistency, not the voiding of statutes which are violative of equal protection, it is the court's task to determine whether Civil Code §139 must be held repealed in whole or in part.",{},2020-05-20 21:14:14.01576+00,2020-05-20 21:14:14.015778+00,,15
1068,"This is especially true, when as here, we have a governing statute which speaks in terms of repeal ""to the extent of such inconsistency.""",{},2020-05-20 21:14:14.017525+00,2020-05-20 21:14:14.01758+00,,15
1069,"Accordingly, it is the ruling of this court that all references to ""husband"", ""wife"", ""him"", and ""her"" in the Civil Code §139 are repealed, and that this statute should be read with the non-sex-based term ""a party"" wherever such terms are used.",{},2020-05-20 21:14:14.019267+00,2020-05-20 21:14:14.019285+00,,15
1070,"Plaintiff's motion for an Order to show Cause is GRANTED, and Plaintiff's attorney is to make a motion for a hearing date.",{},2020-05-20 21:14:14.020724+00,2020-05-20 21:14:14.020741+00,,15
1071,IT IS SO ORDERED.,{},2020-05-20 21:14:14.02219+00,2020-05-20 21:14:14.022207+00,,15
1072,"Where a statute denies equal protection by making an unconstitutional classification, the classification can be abolished by making the statute operate either on everyone or on no one .....",{},2020-05-20 21:14:14.023683+00,2020-05-20 21:14:14.023699+00,,15
1073,"Though the test is imprecise, a court must weigh the general interest in retaining the statute against the court's reluctance to extend legislation to those not previously covered.",{},2020-05-20 21:14:14.025104+00,2020-05-20 21:14:14.025121+00,,15
1074,"Such an inquiry may lead a court into examination of legislative purpose, the overall statutory scheme, statutory arrangements in connected fields and the needs of the public.",{},2020-05-20 21:14:14.02655+00,2020-05-20 21:14:14.026566+00,,15
1075,"Developments in the Law-Equal Protection, 82 Harv.",{},2020-05-20 21:14:14.027961+00,2020-05-20 21:14:14.027978+00,,15
1076,L.Rev.,{},2020-05-20 21:14:14.02937+00,2020-05-20 21:14:14.029386+00,,15
1077,"1065, 1136-37 (1979) (footnote omitted), as quoted in Commonwealth v. Butler 328 A.2d 851, 860 (Pa. 1974).",{},2020-05-20 21:14:14.030826+00,2020-05-20 21:14:14.030854+00,,15
1078,"""When a statute, either alone or in conjunction with another statute or statutes, infringes on constitutional rights, this court has an obligation to make every effort to salvage the statute by an appropriate exclusion so long as legislative intent will not be frustrated thereby.""",{},2020-05-20 21:14:14.032403+00,2020-05-20 21:14:14.032435+00,,15
1079,"Commonwealth v. Butler 328 A.2d 851, 860 (Pa. 1974).",{},2020-05-20 21:14:14.03389+00,2020-05-20 21:14:14.033907+00,,15
1080,"Judgment was entered against Pacific Realty on April 9, 1979.",{},2020-05-20 21:14:14.035339+00,2020-05-20 21:14:14.035356+00,,15
1081,Roy Cate was brought to Court to be examined as to his assets for payment of the judgment.,{},2020-05-20 21:14:14.03678+00,2020-05-20 21:14:14.036796+00,,15
1082,The Court finds his liability extended only to the period of time he was employed as a broker for Pacific Realty Company.,{},2020-05-20 21:14:14.03821+00,2020-05-20 21:14:14.038227+00,,15
1083,He admits that he personally applied for the telephone on the company's behalf and he asserts that he cancelled the phone when leaving two months later.,{},2020-05-20 21:14:14.039653+00,2020-05-20 21:14:14.039672+00,,15
1084,"Although plaintiff has no record of the cancellation the testimony received indicates that a record of the cancellation might not have been made or if made, might have been destroyed.",{},2020-05-20 21:14:14.041225+00,2020-05-20 21:14:14.041251+00,,15
1085,The Court finds Mr. Cate could be held liable only for the April and May billings and the installation charge.,{},2020-05-20 21:14:14.042718+00,2020-05-20 21:14:14.042735+00,,15
1087,It therefore appears that Mr. Cate would not be liable for any of the present judgment.,{},2020-05-20 21:14:14.04558+00,2020-05-20 21:14:14.045612+00,,15
1088,Defendant Boonprakong moved for dismissal of this action because it fails to state a claim against him upon which relief can be granted.,{},2020-05-20 21:14:14.047146+00,2020-05-20 21:14:14.047163+00,,15
1089,"This Court ruled at the hearing on October 9, 1979 and in one subsequent order on October 14, 1979 as to certain counts.",{},2020-05-20 21:14:14.049109+00,2020-05-20 21:14:14.049126+00,,15
1090,"There was an additional argument raised by defendant upon which the Court did not rule, i.e., the effect of Public Law 13-115 (§9990 et.",{},2020-05-20 21:14:14.050562+00,2020-05-20 21:14:14.050579+00,,15
1091,seq. of the Government Code of Guam.),{},2020-05-20 21:14:14.052276+00,2020-05-20 21:14:14.0523+00,,15
1092,It is undisputed that plaintiffs did not submit this claim to arbitration and screening.,{},2020-05-20 21:14:14.053981+00,2020-05-20 21:14:14.053999+00,,15
1093,"As noted by plaintiff in the memorandum in opposition to defendant Boonprakongs' motion, the arbitration statute has come before this Court for consideration in Civil Case No. 518-76 Van de Brug and A.",{},2020-05-20 21:14:14.055436+00,2020-05-20 21:14:14.055453+00,,15
1094,Van de Brug v. R. Paramaguru et al.,{},2020-05-20 21:14:14.056859+00,2020-05-20 21:14:14.056877+00,,15
1095,Judge Benson ruled that the statute in question deprives the parties of their right to trial by jury guaranteed by the Organic Act.,{},2020-05-20 21:14:14.058346+00,2020-05-20 21:14:14.058362+00,,15
1096,"For reasons set forth in the order in the cited case,",{},2020-05-20 21:14:14.059765+00,2020-05-20 21:14:14.059781+00,,15
1097,IT IS ORDERED that the Motion for Dismissal is Denied.,{},2020-05-20 21:14:14.061248+00,2020-05-20 21:14:14.061266+00,,15
1098,"This is a consolidation of interlocutory appeals taken from the Superior Court's denial of appellants' Motions to Dismiss indictments brought against them by the Territorial Grand Jury on February 8, 1979.",{},2020-05-20 21:14:14.062671+00,2020-05-20 21:14:14.062687+00,,15
1099,At issue are alleged irregularities occurring during grand jury proceedings consisting of discussions being held off-the-record.,{},2020-05-20 21:14:14.064143+00,2020-05-20 21:14:14.06416+00,,15
1100,"We hold that off-the-record discussions such as occurred here are prohibited in grand jury proceedings, and accordingly vacate the judgment of the Superior Court.",{},2020-05-20 21:14:14.065605+00,2020-05-20 21:14:14.065623+00,,15
1101,"The off-the-record discussions being sufficient grounds for reversal, we decline to reach the other issues raised in this consolidated appeal.",{},2020-05-20 21:14:14.06709+00,2020-05-20 21:14:14.067107+00,,15
1102,Indictments dismissed without prejudice.,{},2020-05-20 21:14:14.068559+00,2020-05-20 21:14:14.068575+00,,15
1103,"The general rule regarding the recording of grand jury proceedings is that, in the absence of statute, the grand jury is not required to transcribe or record the proceedings brought before it.",{},2020-05-20 21:14:14.070143+00,2020-05-20 21:14:14.07016+00,,15
1104,"See, e.g. Robinson v.",{},2020-05-20 21:14:14.07172+00,2020-05-20 21:14:14.071736+00,,15
1105,"State of Alaska, 489 P.2d 1271 (1971), United States v. Trenary 473 F.2d 680 (1973).",{},2020-05-20 21:14:14.073177+00,2020-05-20 21:14:14.073193+00,,15
1106,"""Though recordation of grand jury testimony is the better practice and is required by judicial order, such recordation is not mandated by (the United States) Constitution.""",{},2020-05-20 21:14:14.07461+00,2020-05-20 21:14:14.074626+00,,15
1107,"United States v. Perkins, 383 F.Supp.",{},2020-05-20 21:14:14.076015+00,2020-05-20 21:14:14.076031+00,,15
1108,922 (1974).,{},2020-05-20 21:14:14.077419+00,2020-05-20 21:14:14.077435+00,,15
1109,The departures from this rule and the variations thereof are many.,{},2020-05-20 21:14:14.079137+00,2020-05-20 21:14:14.079171+00,,15
1110,"In some jurisdictions it is required by statute that minutes of grand jury proceedings are to be kept, but are not to be revealed or to be made available, except to the court, prosecuting attorney, and persons to whom the court grants permission to inspect them, and, in the last instance, only upon notice to and after hearing the prosecuting attorney.",{},2020-05-20 21:14:14.08065+00,2020-05-20 21:14:14.080667+00,,15
1111,Grand Juries §43 (1943).,{},2020-05-20 21:14:14.082202+00,2020-05-20 21:14:14.08222+00,,15
1112,"Elsewhere, a court may require production of minutes of grand jury proceedings upon a showing that there is a particularized need or compelling necessity for such disclosure.",{},2020-05-20 21:14:14.083691+00,2020-05-20 21:14:14.083713+00,,15
1113,"In re Grand Jury Investigation, 32 F.R.D.",{},2020-05-20 21:14:14.085138+00,2020-05-20 21:14:14.085155+00,,15
1114,"175 (1963), cert.",{},2020-05-20 21:14:14.08654+00,2020-05-20 21:14:14.086556+00,,15
1115,den.,{},2020-05-20 21:14:14.087943+00,2020-05-20 21:14:14.087959+00,,15
1116,25 (1963).,{},2020-05-20 21:14:14.089581+00,2020-05-20 21:14:14.089602+00,,15
1117,"It has been held in at' least one jurisdiction that a criminal defendant is under certain circumstances constitutionally entitled to some part of a grand jury transcript, and that under its rule-making power a court may amend existing Criminal Procedure Rules to require the recording of all evidence before the qrand jury.",{},2020-05-20 21:14:14.091021+00,2020-05-20 21:14:14.091038+00,,15
1118,McMahon v.,{},2020-05-20 21:14:14.092511+00,2020-05-20 21:14:14.092529+00,,15
1119,"Office of City and County of Honolulu, 465 P.2d 549 (1970).",{},2020-05-20 21:14:14.094105+00,2020-05-20 21:14:14.094122+00,,15
1120,"The law in the Territory of Guam provides for equally liberal recordation and disclosure of grand jury proceedings, including the affirmative duty of delivering a copy of the original transcript to each defendant or his attorney.",{},2020-05-20 21:14:14.095612+00,2020-05-20 21:14:14.095629+00,,15
1121,"Similar to the provisions of the California Penal code cited in McMahon are those incorporated in Guam Criminal Procedure Code, § 50.38:",{},2020-05-20 21:14:14.097051+00,2020-05-20 21:14:14.097068+00,,15
1122,"Thus, it is required in Guam that a transcript be made and that copies be provided for both the prosecuting attorney and each defendant.",{},2020-05-20 21:14:14.0986+00,2020-05-20 21:14:14.098616+00,,15
1123,"This being the law, we find merit in appellants' claim of possible prejudice arising from the failure of the Territorial Grand Jury to record all of the proceedings before them.",{},2020-05-20 21:14:14.100053+00,2020-05-20 21:14:14.10007+00,,15
1124,"The record on appeal does not disclose the contents of the discussion held off the record, or the circumstances attendant to that discussion.",{},2020-05-20 21:14:14.10158+00,2020-05-20 21:14:14.101612+00,,15
1125,The government maintains that the indictments should not be dismissed because of two off-the-record discussions in the absence of a showing as to the nature of the discussions and prejudice accruing to the appellants.,{},2020-05-20 21:14:14.103184+00,2020-05-20 21:14:14.103201+00,,15
1126,It is the government's impropriety in the proceedings as well as the prejudice resulting therefrom.,{},2020-05-20 21:14:14.104772+00,2020-05-20 21:14:14.104796+00,,15
